Type	Speed	Agent	subject	GameNb	Deflations	Misses	Resets	ShotReg	Entropy	LogCV	ShotPer	RightReg	RightPer	Score
Model	FFF	MS17_FFF	model_102909103_50	4	44.0	12.0	37.0	0.10167606570875841	2.9706416643829927	-0.8851648945937682	448.0	0.1476260485414922	400.0	1078.0
Model	FFF	MS17_FFF	model_102909103_50	5	56.0	52.0	16.0	0.1116824923954878	3.0390630252090607	-0.7774998198767124	416.0	0.09157445013784202	368.0	592.0
Model	FFF	MS17_FFF	model_102909103_50	6	100.0	9.0	17.0	0.049545947719590304	3.40525788507089	-0.7332258922533035	288.0	0.1504331122665457	352.0	284.0
Model	FFF	MS17_FFF	model_102909103_50	7	62.0	6.0	11.0	0.1254672120033681	3.2907498143548364	-0.7140300730181725	336.0	0.12598846425899582	352.0	988.0
Model	FFF	MS17_FFF	model_102909103_50	8	52.0	9.0	6.0	0.17906827099902617	3.087863160006023	-0.9003185163388414	464.0	0.16896409725813794	480.0	1082.0
Model	FFF	MS17_FFF	model_102909103_50	9	59.0	10.0	18.0	0.23197192535533456	3.185293038044624	-0.9944331721815555	480.0	0.1261788751285306	480.0	680.0
Model	FFF	MS17_FFF	model_102909103_50	10	52.0	5.0	45.0	0.19508709908220326	2.9616665081050795	-0.844891489241524	464.0	0.17560567437646465	464.0	694.0
Model	FFF	MS17_FFF	model_102909103_50	11	66.0	33.0	8.0	0.161707223667459	3.2792038215794785	-0.7984200756579264	400.0	0.22050095790043128	384.0	640.0
Model	FFF	MS17_FFF	model_102909103_50	12	46.0	3.0	8.0	0.14021973555741754	3.0688267263068423	-0.8834577964363102	416.0	0.14668688041059427	400.0	1594.0
Model	FFF	MS17_FFF	model_102909103_50	13	63.0	11.0	24.0	0.17310557615959932	3.479309031546766	-0.81409630145753	384.0	0.21697592131899227	368.0	478.0
Model	FFF	MS17_FFF	model_102909103_50	14	59.0	46.0	29.0	0.13483691197098854	2.8935256497218953	-0.7912788147742355	368.0	0.13308407823967078	416.0	490.0
Model	FFF	MS17_FFF	model_102909103_50	15	49.0	15.0	26.0	0.1364324969566494	3.189622810215673	-0.8317595980025307	400.0	0.1511438379599557	400.0	982.0
Model	FFF	MS17_FFF	model_102909103_51	1	100.0	18.0	4.0	0.15016224146766494	3.0371938043495783	-0.8913524509111771	1088.0	0.29534601874560196	352.0	282.0
Model	FFF	MS17_FFF	model_102909103_51	2	74.0	12.0	8.0	0.09733805112629385	3.2204824223454893	-0.7428488881257869	416.0	0.17411751310145673	368.0	480.0
Model	FFF	MS17_FFF	model_102909103_51	3	70.0	24.0	5.0	0.11169984410068864	3.285530660781458	-0.9721155115896857	496.0	0.14006526783587073	464.0	752.0
Model	FFF	MS17_FFF	model_102909103_51	4	71.0	30.0	10.0	0.09641233048210698	3.1503994680932386	-0.8777500353198201	416.0	0.10858847385447971	416.0	442.0
Model	FFF	MS17_FFF	model_102909103_51	5	56.0	11.0	14.0	0.13415028774283821	3.0108707202111584	-0.7592711919012001	368.0	0.17895026224185007	400.0	1182.0
Model	FFF	MS17_FFF	model_102909103_51	6	75.0	69.0	5.0	0.10637638519360641	3.0545069734716535	-0.7445025603464223	304.0	0.12059150007348528	384.0	354.0
Model	FFF	MS17_FFF	model_102909103_51	7	68.0	13.0	6.0	0.16773100358115703	3.05768874282427	-0.7668291141060635	432.0	0.17788964185459666	384.0	576.0
Model	FFF	MS17_FFF	model_102909103_51	8	50.0	8.0	13.0	0.1255263163038864	3.1309123101385294	-0.8297467811806386	400.0	0.1102644796512171	384.0	992.0
Model	FFF	MS17_FFF	model_102909103_51	9	62.0	16.0	14.0	0.15487565003620696	3.021236686255799	-0.7885648652426311	384.0	0.16179647454730733	384.0	570.0
Model	FFF	MS17_FFF	model_102909103_51	10	56.0	20.0	16.0	0.13493878450381155	3.1161301903099132	-0.853977414235982	336.0	0.13865251931431807	400.0	780.0
Model	FFF	MS17_FFF	model_102909103_51	11	61.0	17.0	23.0	0.11056462218650147	3.0367441332479896	-0.7828103664371175	352.0	0.16865397100273322	368.0	1068.0
Model	FFF	MS17_FFF	model_102909103_51	12	61.0	18.0	22.0	0.09218954108873802	2.9846591317528075	-0.7836566660387898	352.0	0.16108072141324056	384.0	892.0
Model	FFF	MS17_FFF	model_102909103_51	13	55.0	8.0	16.0	0.0664791615458544	3.0390669880339227	-0.7874271523933625	320.0	0.12225577902735243	400.0	1192.0
Model	FFF	MS17_FFF	model_102909103_51	14	57.0	13.0	26.0	0.02642038887379801	3.207969508456001	-0.7373144399279437	256.0	0.06348733773379912	400.0	474.0
Model	FFF	MS17_FFF	model_102909103_51	15	56.0	5.0	10.0	0.09428478342268914	3.1370143119469445	-0.7836881279726	416.0	0.16919598764656443	400.0	1092.0
Model	FFF	MS17_FFF	model_102909103_52	1	82.0	31.0	2.0	0.07609458428258278	2.978664569897265	-1.1922127970126772	576.0	0.20354482149574102	352.0	284.0
Model	FFF	MS17_FFF	model_102909103_52	2	89.0	11.0	2.0	0.12773878402770644	3.0882906697308328	-1.0091288018667537	464.0	0.1535826708000084	384.0	478.0
Model	FFF	MS17_FFF	model_102909103_52	3	70.0	14.0	2.0	0.24985854571227342	3.023001074703782	-1.1022611755639964	496.0	0.18544578573809148	480.0	874.0
Model	FFF	MS17_FFF	model_102909103_52	4	74.0	13.0	1.0	0.2761167127597011	2.970942789201309	-1.113291750469188	496.0	0.19084840374262876	480.0	676.0
Model	FFF	MS17_FFF	model_102909103_52	5	85.0	26.0	1.0	0.26624198694529816	3.1762240731329325	-1.119282564204766	464.0	0.1974877786189205	480.0	360.0
Model	FFF	MS17_FFF	model_102909103_52	6	65.0	24.0	1.0	0.32796945370583225	3.1714964725115533	-0.9953184786369069	480.0	0.17369107294869077	464.0	384.0
Model	FFF	MS17_FFF	model_102909103_52	7	75.0	14.0	0.0	0.23888218298851718	3.1770182235016886	-0.9491242065421263	464.0	0.17501637607919285	352.0	372.0
Model	FFF	MS17_FFF	model_102909103_52	8	57.0	7.0	2.0	0.36034412821277245	3.033960552927274	-1.0849101072087641	512.0	0.3155729219004498	496.0	786.0
Model	FFF	MS17_FFF	model_102909103_52	9	51.0	8.0	0.0	0.3594000757091662	2.8712330159489823	-1.0609198333311904	496.0	0.24856558608175128	480.0	884.0
Model	FFF	MS17_FFF	model_102909103_52	10	59.0	3.0	3.0	0.3544634583293161	3.245787265435538	-1.0286352197985693	496.0	0.17808716689724507	496.0	696.0
Model	FFF	MS17_FFF	model_102909103_52	11	62.0	30.0	2.0	0.29969902228682754	3.1270179513670193	-1.0838725614093758	464.0	0.19480789436244722	464.0	746.0
Model	FFF	MS17_FFF	model_102909103_52	12	62.0	20.0	2.0	0.2322278973290133	3.486295902167083	-1.0042213521526147	464.0	0.23253987396602416	464.0	460.0
Model	FFF	MS17_FFF	model_102909103_52	13	76.0	29.0	0.0	0.2519204400877654	3.140975288537068	-1.0113117156892395	448.0	0.15012918790147206	464.0	548.0
Model	FFF	MS17_FFF	model_102909103_52	14	76.0	23.0	3.0	0.23347987234198203	3.9081670377755895	-1.0786998286832834	448.0	0.1971390818289353	448.0	454.0
Model	FFF	MS17_FFF	model_102909103_52	15	78.0	9.0	4.0	0.29217927098471913	3.0882317229988057	-0.9054596321245478	464.0	0.17446443285058497	432.0	584.0
Model	FFF	MS17_FFF	model_102909103_53	1	78.0	51.0	5.0	0.1229337548512857	3.0305629286822198	-1.07489958103411	544.0	0.14874988723769753	352.0	192.0
Model	FFF	MS17_FFF	model_102909103_53	2	59.0	17.0	29.0	0.14767215200133096	3.0034975410309634	-0.8419224902410792	464.0	0.14522614464047362	384.0	98.0
Model	FFF	MS17_FFF	model_102909103_53	3	77.0	10.0	23.0	0.057477363918771035	3.14972400611272	-0.7442518488668481	480.0	0.25983838896998546	352.0	386.0
Model	FFF	MS17_FFF	model_102909103_53	4	96.0	6.0	5.0	0.09614891339501991	3.0235156752390786	-0.792482324026372	320.0	0.21395775495482064	352.0	488.0
Model	FFF	MS17_FFF	model_102909103_53	5	73.0	17.0	22.0	0.16905495079032884	3.473644001928463	-0.8265180099134288	464.0	0.17033447975031835	384.0	470.0
Model	FFF	MS17_FFF	model_102909103_53	6	36.0	10.0	44.0	0.12438398532894313	2.89182707550727	-0.8583770633389237	432.0	0.137750383366421	400.0	782.0
Model	FFF	MS17_FFF	model_102909103_53	7	54.0	9.0	28.0	0.12758619587051942	3.342773553850135	-0.8359356251915091	400.0	0.16929230995785827	400.0	584.0
Model	FFF	MS17_FFF	model_102909103_53	8	64.0	60.0	30.0	0.11259722466318131	2.8677632442382297	-0.8532434309243238	496.0	0.17266443169462753	400.0	300.0
Model	FFF	MS17_FFF	model_102909103_53	9	53.0	3.0	12.0	0.17747656049912314	3.0776797476696847	-0.9138918247464538	464.0	0.19609961957379146	464.0	1096.0
Model	FFF	MS17_FFF	model_102909103_53	10	43.0	4.0	19.0	0.11904518652174596	3.045802581043524	-0.9172763504952759	432.0	0.18177291149751382	432.0	1092.0
Model	FFF	MS17_FFF	model_102909103_53	11	46.0	7.0	17.0	0.16913652385412684	3.0785876437433832	-0.856004375687362	464.0	0.1703563298788229	464.0	986.0
Model	FFF	MS17_FFF	model_102909103_53	12	37.0	12.0	18.0	0.08982289987901368	3.3635430233140573	-0.8404846669055159	416.0	0.13389831734127833	400.0	982.0
Model	FFF	MS17_FFF	model_102909103_53	13	42.0	19.0	14.0	0.08732486652787567	3.075191916357876	-0.7212793189511767	320.0	0.1488633037980562	384.0	1164.0
Model	FFF	MS17_FFF	model_102909103_53	14	50.0	18.0	13.0	0.08783983821050968	2.926467072542813	-0.7285601328767052	352.0	0.15991567124026468	384.0	1164.0
Model	FFF	MS17_FFF	model_102909103_53	15	41.0	13.0	9.0	0.054542792965367716	2.988582438702152	-0.7774549429073879	352.0	0.16603509668468702	384.0	1476.0
Model	FFF	MS17_FFF	model_102909103_54	1	95.0	37.0	2.0	nan	nan	nan	nan	nan	nan	0.0
Model	FFF	MS17_FFF	model_102909103_54	2	70.0	3.0	23.0	0.032914955747132914	3.082856536233921	-0.7214714337115498	384.0	0.18609528703066533	352.0	396.0
Model	FFF	MS17_FFF	model_102909103_54	3	61.0	19.0	8.0	0.12644476270864238	3.4875415580195686	-0.7611368937162997	416.0	0.24734956620488124	368.0	274.0
Model	FFF	MS17_FFF	model_102909103_54	4	55.0	26.0	9.0	0.08633949559686804	3.2062422222857476	-0.8333874312956354	432.0	0.15274965164158835	416.0	762.0
Model	FFF	MS17_FFF	model_102909103_54	5	50.0	14.0	16.0	0.11763319026257811	3.0299031257078934	-0.8501595399681149	464.0	0.16439035307039435	464.0	792.0
Model	FFF	MS17_FFF	model_102909103_54	6	76.0	31.0	7.0	0.07693206531959998	3.033137589205002	-0.6768865846130404	368.0	0.2047654146795267	368.0	344.0
Model	FFF	MS17_FFF	model_102909103_54	7	47.0	16.0	5.0	0.10470435634866057	3.0678312280511015	-0.7887218215476872	432.0	0.15285900885250508	400.0	1368.0
Model	FFF	MS17_FFF	model_102909103_54	8	54.0	23.0	10.0	0.033964049708669376	3.086338407931653	-0.7724179206222687	416.0	0.09918295501373568	416.0	954.0
Model	FFF	MS17_FFF	model_102909103_54	9	88.0	2.0	25.0	0.06473918200395673	3.040928275082533	-0.6802021683790388	352.0	0.2637270754587094	352.0	300.0
Model	FFF	MS17_FFF	model_102909103_54	10	40.0	5.0	30.0	0.08005185186879074	2.9153820943503534	-0.7813223104301874	352.0	0.13220291751414612	400.0	1090.0
Model	FFF	MS17_FFF	model_102909103_54	11	40.0	9.0	17.0	0.020694547209430217	2.9336396027501377	-0.7921528006158768	272.0	0.1415626324779532	400.0	1282.0
Model	FFF	MS17_FFF	model_102909103_54	12	36.0	7.0	15.0	0.08181514531416442	2.9135924649039873	-0.8203327648163116	368.0	0.16908984008608466	400.0	1590.0
Model	FFF	MS17_FFF	model_102909103_54	13	55.0	8.0	14.0	0.08132184690762395	2.9700977305356355	-0.6916971663375736	368.0	0.09561803617939256	400.0	1284.0
Model	FFF	MS17_FFF	model_102909103_54	14	51.0	28.0	11.0	0.12078852479933944	3.010061341554998	-0.7668134011415876	352.0	0.14463115543593222	384.0	944.0
Model	FFF	MS17_FFF	model_102909103_54	15	55.0	2.0	17.0	0.08454616998689286	2.95657042917317	-0.7989465283749082	400.0	0.1601762878880776	400.0	1096.0
Model	FFF	MS17_FFF	model_102909103_55	1	84.0	42.0	1.0	0.04542322859925218	3.06584459880426	-0.9421703255450823	464.0	0.2648896700688938	352.0	272.0
Model	FFF	MS17_FFF	model_102909103_55	2	45.0	16.0	40.0	0.1692020897234345	2.916012947701465	-0.8389529649186255	432.0	0.14873798519860568	480.0	290.0
Model	FFF	MS17_FFF	model_102909103_55	3	52.0	16.0	32.0	0.10790661171599684	2.947581010208117	-0.7738142355212353	400.0	0.12271064132182843	432.0	588.0
Model	FFF	MS17_FFF	model_102909103_55	4	53.0	5.0	40.0	0.18438696288943518	3.003454256527403	-0.825232527802961	464.0	0.1447741565124226	432.0	490.0
Model	FFF	MS17_FFF	model_102909103_55	5	64.0	11.0	22.0	0.16674584612019736	3.0808025125363026	-0.8222213963852542	448.0	0.1494170438811896	384.0	382.0
Model	FFF	MS17_FFF	model_102909103_55	6	84.0	55.0	7.0	0.17873533218959572	3.187296454205788	-0.9012712989599385	464.0	0.151129283368188	416.0	202.0
Model	FFF	MS17_FFF	model_102909103_55	7	47.0	11.0	30.0	0.23859814022543194	3.0518871877970444	-0.9176100204141406	480.0	0.17746411728796024	480.0	580.0
Model	FFF	MS17_FFF	model_102909103_55	8	69.0	5.0	24.0	0.021706840857499923	3.08282272224848	-0.7325451815645123	320.0	0.1937375424947756	384.0	590.0
Model	FFF	MS17_FFF	model_102909103_55	9	72.0	9.0	11.0	0.11512300707858998	3.0440812988687718	-0.8401505604996938	480.0	0.1531217254124407	384.0	682.0
Model	FFF	MS17_FFF	model_102909103_55	10	45.0	7.0	27.0	0.11513643677760903	3.370756010373356	-0.8111472116987739	448.0	0.16560040855441274	400.0	788.0
Model	FFF	MS17_FFF	model_102909103_55	11	38.0	8.0	39.0	0.11633304443516461	2.9116894354637832	-0.8706151240423092	416.0	0.15537639788627172	400.0	888.0
Model	FFF	MS17_FFF	model_102909103_55	12	54.0	13.0	16.0	0.06519436126465969	3.111898291452034	-0.7596285423841269	416.0	0.1410267357278737	384.0	874.0
Model	FFF	MS17_FFF	model_102909103_55	13	52.0	10.0	19.0	0.05954746127712529	3.228589469863223	-0.7995168738963085	320.0	0.15969833627562582	448.0	882.0
Model	FFF	MS17_FFF	model_102909103_55	14	55.0	5.0	24.0	0.1099228585704097	3.0381255102546088	-0.7656157007785779	448.0	0.16098327456946554	416.0	1090.0
Model	FFF	MS17_FFF	model_102909103_55	15	60.0	22.0	6.0	0.14874838208605004	3.0971066614736813	-0.8391452085725737	432.0	0.177594812839861	448.0	1256.0
Model	FFF	MS17_FFF	model_102909103_56	1	97.0	54.0	4.0	0.06907640824359682	3.084786597006575	-0.8339631165634968	384.0	0.29025043857955574	352.0	58.0
Model	FFF	MS17_FFF	model_102909103_56	2	61.0	15.0	17.0	0.17100876974810347	3.0986146244089543	-0.8851406726939541	480.0	0.17532443694868702	480.0	576.0
Model	FFF	MS17_FFF	model_102909103_56	3	52.0	16.0	14.0	0.11439052698019464	2.9819405347717405	-0.8695850653811426	464.0	0.1359739549027099	400.0	874.0
Model	FFF	MS17_FFF	model_102909103_56	4	56.0	30.0	30.0	0.08431309657272154	3.1303521456370946	-0.8476078076299439	400.0	0.20314199064501054	384.0	468.0
Model	FFF	MS17_FFF	model_102909103_56	5	54.0	8.0	17.0	0.12118259241581995	3.046567683659514	-0.7669130107909374	432.0	0.14283730530543998	400.0	790.0
Model	FFF	MS17_FFF	model_102909103_56	6	82.0	59.0	14.0	0.09447495006593745	3.0254439647702127	-0.7972559735557144	416.0	0.1777925291502212	384.0	98.0
Model	FFF	MS17_FFF	model_102909103_56	7	51.0	5.0	49.0	0.0314338788356585	2.906253655895792	-0.7371896748916346	288.0	0.11727191183075769	400.0	290.0
Model	FFF	MS17_FFF	model_102909103_56	8	54.0	8.0	24.0	0.12510523510804133	3.006947364262391	-0.8288084059864809	464.0	0.14034037340396405	464.0	884.0
Model	FFF	MS17_FFF	model_102909103_56	9	56.0	23.0	3.0	0.12886399141496452	3.12468984906302	-0.8976451604951089	384.0	0.18416358200864166	400.0	1054.0
Model	FFF	MS17_FFF	model_102909103_56	10	68.0	9.0	11.0	0.06671077415055109	3.156481945934598	-0.8224634525460368	352.0	0.12446339511332563	352.0	782.0
Model	FFF	MS17_FFF	model_102909103_56	11	70.0	9.0	18.0	0.04040329658489357	3.0251438463418903	-0.828557851034748	528.0	0.10719555020530654	416.0	782.0
Model	FFF	MS17_FFF	model_102909103_56	12	53.0	5.0	14.0	0.1505432291405288	3.04490835614064	-0.7893241215832937	416.0	0.1848900177123409	432.0	1090.0
Model	FFF	MS17_FFF	model_102909103_56	13	89.0	5.0	28.0	0.048436144451248185	2.948462320577753	-0.7562088580840026	304.0	0.19879965198327942	352.0	392.0
Model	FFF	MS17_FFF	model_102909103_56	14	70.0	2.0	33.0	0.08742629859436189	2.9359032210489135	-0.7544731586601151	336.0	0.1706518444872369	384.0	696.0
Model	FFF	MS17_FFF	model_102909103_56	15	34.0	9.0	28.0	0.11042758067146966	2.896596773946267	-0.949518340332443	416.0	0.15413626767450256	448.0	1482.0
Model	FFF	MS17_FFF	model_102909103_57	1	86.0	31.0	4.0	0.08473748079812576	2.8939725766042725	-1.406618724446599	576.0	0.19835954173965303	352.0	78.0
Model	FFF	MS17_FFF	model_102909103_57	2	70.0	34.0	6.0	0.13745973495396782	3.2221233812456567	-0.7430465745527403	416.0	0.22803048326430905	384.0	334.0
Model	FFF	MS17_FFF	model_102909103_57	3	60.0	31.0	5.0	0.1736386689603512	3.392736016859923	-1.0017224376338143	464.0	0.12473810948867985	368.0	648.0
Model	FFF	MS17_FFF	model_102909103_57	4	71.0	14.0	11.0	0.09247655841707637	3.1748077918404642	-0.7904938697202962	448.0	0.11071078414561798	352.0	578.0
Model	FFF	MS17_FFF	model_102909103_57	5	63.0	16.0	10.0	0.1673199622646578	3.296215285899891	-1.043554672929393	496.0	0.1544233114288164	400.0	474.0
Model	FFF	MS17_FFF	model_102909103_57	6	46.0	5.0	33.0	0.11909074958005679	3.108394259045671	-0.8457413863010913	480.0	0.1538857675712723	464.0	690.0
Model	FFF	MS17_FFF	model_102909103_57	7	66.0	14.0	21.0	0.046729967660382524	3.530332242229151	-0.8088272933180342	352.0	0.16381704120262297	368.0	376.0
Model	FFF	MS17_FFF	model_102909103_57	8	64.0	12.0	3.0	0.16971515012436408	3.4804016805717453	-0.9019959390674347	432.0	0.18634721169495036	400.0	978.0
Model	FFF	MS17_FFF	model_102909103_57	9	69.0	10.0	7.0	0.13697753670067253	3.1139702584736817	-0.7785553300496402	368.0	0.193673628598065	368.0	982.0
Model	FFF	MS17_FFF	model_102909103_57	10	70.0	7.0	21.0	0.02352637992403874	3.1298054097937866	-0.7407158582697568	272.0	0.12490798762560726	352.0	486.0
Model	FFF	MS17_FFF	model_102909103_57	11	67.0	22.0	5.0	0.16059307531606232	3.087200968341035	-0.8478594895895942	384.0	0.17031685780558026	384.0	864.0
Model	FFF	MS17_FFF	model_102909103_57	12	74.0	17.0	4.0	0.1647326096759524	3.134646024323426	-0.8216406540670731	448.0	0.15142193584417227	400.0	866.0
Model	FFF	MS17_FFF	model_102909103_57	13	60.0	7.0	28.0	0.11369850120557697	2.9001302233651343	-0.7979679223477115	384.0	0.15511098059395365	384.0	1086.0
Model	FFF	MS17_FFF	model_102909103_57	14	62.0	12.0	18.0	0.05335431466098536	3.049742825045205	-0.7922726396737089	304.0	0.15118908402778689	384.0	778.0
Model	FFF	MS17_FFF	model_102909103_57	15	59.0	10.0	17.0	0.03589571328367078	3.0261222674892396	-0.7114031232223517	288.0	0.11675065710916775	368.0	880.0
Model	FFF	MS17_FFF	model_102909103_58	1	86.0	39.0	3.0	0.1566015745226425	3.088725413011344	-1.1901492646087892	560.0	0.2453480707125243	352.0	92.0
Model	FFF	MS17_FFF	model_102909103_58	2	74.0	22.0	5.0	0.23716764717315028	3.112022533138854	-0.9748834364823299	464.0	0.18129174701894693	464.0	782.0
Model	FFF	MS17_FFF	model_102909103_58	3	64.0	26.0	5.0	0.26303000939648874	3.112384959379674	-1.0742369687384474	496.0	0.1467018859914405	464.0	368.0
Model	FFF	MS17_FFF	model_102909103_58	4	68.0	10.0	27.0	0.10221427272747555	3.1011424065146636	-0.8286562732147784	464.0	0.15031942987732996	384.0	480.0
Model	FFF	MS17_FFF	model_102909103_58	5	54.0	26.0	0.0	0.1522719378174114	3.068737660533186	-0.8555890401840315	448.0	0.17216781531862518	448.0	1050.0
Model	FFF	MS17_FFF	model_102909103_58	6	64.0	22.0	30.0	0.09242212217882964	3.457945011688516	-0.8069900027501745	368.0	0.102243926874203	464.0	458.0
Model	FFF	MS17_FFF	model_102909103_58	7	58.0	31.0	10.0	0.11121825407062085	3.0033759167167204	-0.7543013137110507	400.0	0.17297190747989857	384.0	846.0
Model	FFF	MS17_FFF	model_102909103_58	8	73.0	33.0	15.0	0.12484307964256482	3.0878602156465207	-0.8233717287555249	400.0	0.15566078277894493	384.0	534.0
Model	FFF	MS17_FFF	model_102909103_58	9	62.0	8.0	23.0	0.15510379674318298	3.0260903571524	-0.744997267363927	464.0	0.19976563007734832	464.0	786.0
Model	FFF	MS17_FFF	model_102909103_58	10	73.0	11.0	6.0	0.06261162765278672	3.2740631948407084	-0.7183476724354676	400.0	0.0921610247571205	384.0	780.0
Model	FFF	MS17_FFF	model_102909103_58	11	74.0	5.0	14.0	0.0773101172302063	3.2076178215053766	-0.741397555249235	352.0	0.12029956859577838	384.0	790.0
Model	FFF	MS17_FFF	model_102909103_58	12	53.0	12.0	25.0	0.03762099826784259	3.0366326023225056	-0.7500773396836731	320.0	0.1409668955805241	448.0	1092.0
Model	FFF	MS17_FFF	model_102909103_58	13	65.0	3.0	18.0	0.06296666629161622	2.979851651500837	-0.7359422172621911	432.0	0.10543134744920077	400.0	794.0
Model	FFF	MS17_FFF	model_102909103_58	14	71.0	48.0	11.0	0.07252768724078465	2.9303697936522806	-0.7796575089230998	432.0	0.12042708803230201	416.0	604.0
Model	FFF	MS17_FFF	model_102909103_58	15	73.0	7.0	7.0	0.09489690146538726	3.2504520033045994	-0.7743132245773209	384.0	0.1168917124708158	400.0	1088.0
Model	FFF	MS17_FFF	model_102909103_59	1	69.0	22.0	5.0	0.17345361450359237	3.028681548738566	-1.3724608894694776	576.0	0.20919727207081265	352.0	484.0
Model	FFF	MS17_FFF	model_102909103_59	2	50.0	27.0	45.0	0.15394264453364784	3.111279510317429	-0.8219657383755165	432.0	0.1855107150158081	400.0	86.0
Model	FFF	MS17_FFF	model_102909103_59	3	55.0	29.0	18.0	0.2352920146526578	2.9966437678162774	-0.9001591195269858	480.0	0.17413321790618266	480.0	466.0
Model	FFF	MS17_FFF	model_102909103_59	4	68.0	58.0	13.0	0.1324042647362463	3.000059873989661	-0.8315647231306195	400.0	0.1508459783578034	384.0	216.0
Model	FFF	MS17_FFF	model_102909103_59	5	55.0	11.0	16.0	0.13222326444304044	3.0610167619667297	-0.8744477822852975	464.0	0.14764415158631736	496.0	880.0
Model	FFF	MS17_FFF	model_102909103_59	6	57.0	9.0	21.0	0.059742932214394424	3.0472123235820523	-0.7969929232500197	384.0	0.18105379993705314	384.0	982.0
Model	FFF	MS17_FFF	model_102909103_59	7	47.0	8.0	66.0	0.03900400545196018	3.006233569672913	-0.7665828532725307	400.0	0.15607525782822998	384.0	386.0
Model	FFF	MS17_FFF	model_102909103_59	8	39.0	4.0	40.0	0.11230239288759528	3.277227044010919	-0.9037803491773533	448.0	0.1918104312541607	464.0	894.0
Model	FFF	MS17_FFF	model_102909103_59	9	65.0	15.0	14.0	0.048173409367934364	3.198713397857657	-0.7408782662881662	336.0	0.13483411931663986	384.0	772.0
Model	FFF	MS17_FFF	model_102909103_59	10	53.0	12.0	45.0	0.0706739786373263	2.8418722899713744	-0.8280227661430656	432.0	0.1368082259053631	400.0	578.0
Model	FFF	MS17_FFF	model_102909103_59	11	54.0	31.0	25.0	0.123951024716649	2.899231949800816	-0.7375024225454421	400.0	0.1330232217787516	384.0	1088.0
Model	FFF	MS17_FFF	model_102909103_59	12	43.0	7.0	29.0	0.18584074138652087	2.9693867408635573	-0.8170907724431988	384.0	0.15843298871045408	400.0	986.0
Model	FFF	MS17_FFF	model_102909103_59	13	35.0	12.0	34.0	0.08781318720569699	2.810734552290526	-0.8724676664404503	400.0	0.12244305264038162	400.0	1276.0
Model	FFF	MS17_FFF	model_102909103_59	14	52.0	14.0	5.0	0.10621610707049901	3.01568196942926	-0.7616847519936941	384.0	0.15820073541867016	384.0	1376.0
Model	FFF	MS17_FFF	model_102909103_59	15	43.0	5.0	15.0	0.09630354763647962	3.0164111629391352	-0.738093873577206	384.0	0.12790288914931017	400.0	1392.0
Model	FFF	MS17_FFF	model_102909103_60	1	76.0	17.0	3.0	0.1269348340428019	3.1430003740817756	-0.8797151084885287	464.0	0.1870002671474356	352.0	378.0
Model	FFF	MS17_FFF	model_102909103_60	2	67.0	13.0	11.0	0.17001800891582827	3.134705863095512	-0.9069459235501034	480.0	0.14261216197273194	448.0	680.0
Model	FFF	MS17_FFF	model_102909103_60	3	55.0	29.0	12.0	0.1461805643055502	3.0530878159669976	-0.8160812654083752	448.0	0.17641298238106587	432.0	552.0
Model	FFF	MS17_FFF	model_102909103_60	4	64.0	7.0	12.0	0.13641363507590426	3.0446735755089143	-0.8455468130753576	464.0	0.14344166750071596	480.0	888.0
Model	FFF	MS17_FFF	model_102909103_60	5	71.0	25.0	42.0	0.0762456663116628	2.9159079414208318	-0.7350191908601511	384.0	0.16300376634198765	384.0	100.0
Model	FFF	MS17_FFF	model_102909103_60	6	63.0	21.0	27.0	0.12357858482405376	3.104701302504159	-0.7636767014740913	384.0	0.16815755829361642	368.0	466.0
Model	FFF	MS17_FFF	model_102909103_60	7	48.0	4.0	42.0	0.16187550145508273	3.0280370300096924	-0.838769746036235	400.0	0.15545918795127858	384.0	692.0
Model	FFF	MS17_FFF	model_102909103_60	8	55.0	13.0	30.0	0.11410395536334524	3.079704459250991	-0.7897034451158597	368.0	0.13735150114528777	400.0	674.0
Model	FFF	MS17_FFF	model_102909103_60	9	46.0	23.0	14.0	0.11090118464488592	3.302884790290867	-0.8269209823958329	384.0	0.18717277596980222	400.0	856.0
Model	FFF	MS17_FFF	model_102909103_60	10	49.0	11.0	36.0	0.06767323196445868	3.0517065349679173	-0.7410150289872368	416.0	0.14165009080728938	400.0	682.0
Model	FFF	MS17_FFF	model_102909103_60	11	57.0	28.0	23.0	0.14309816381039084	2.941185064649364	-0.7137169536563114	400.0	0.16019658534021872	400.0	564.0
Model	FFF	MS17_FFF	model_102909103_60	12	50.0	15.0	24.0	0.1423675760499706	3.1860126659279078	-0.7421681003060687	384.0	0.14922588544714252	400.0	770.0
Model	FFF	MS17_FFF	model_102909103_60	13	61.0	7.0	23.0	0.1242584795521295	3.05850578758625	-0.8105779129787715	432.0	0.1649919169192379	384.0	790.0
Model	FFF	MS17_FFF	model_102909103_60	14	51.0	5.0	34.0	0.18374882231696657	3.3491592999724693	-0.9749616806926918	448.0	0.14138269303603812	480.0	692.0
Model	FFF	MS17_FFF	model_102909103_60	15	56.0	6.0	4.0	0.11621060501010774	3.072675562913817	-0.8393630165511193	464.0	0.12102341900154565	416.0	1288.0
Model	FFF	MS17_FFF	model_102909103_61	1	79.0	32.0	4.0	0.1243109883893962	3.025051034979021	-0.9717563166732435	480.0	0.1748815434508639	400.0	292.0
