Subject	condition1	condition2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
A2W8TJXW68442D	fast	fast	0.37635228100906504	0.2590098421656207	0.23192859461337265	0.25816337014165386	0.18340763988571177	0.23155742018459613	0.26661307017763974	0.28363332356983245	0.31281129043374467	0.286608979473598	0.34107233034865764	0.35732767151998196	0.2405906313485729	0.31750786816278515	0.312675373120519
A376AZWIBALRC	fast	fast	0.0	0.0	0.0	0.05403884036918451	0.3137403443264512	0.2451305265035422	0.37250252525168037	0.4857807076826745	0.3995876742788683	0.46742229903903	0.45665303645180055	0.4632062806135093	0.4099061378440312	0.4325052108770391	0.42774013971538716
A38V6MB0UIXY0N	fast	fast	0.0	0.2614320762359455	0.3336874056869058	0.2571591850480577	0.3491364776099208	0.3654178877066126	0.4197263277044396	0.39571197132187863	0.38314922254870803	0.355687038804075	0.3404774226754888	0.36446845816535195	0.36657854067419454	0.3878751169776962	0.41099765133029903
A3D1QQ8BEO75C6	fast	fast	0.0	0.22128524559353663	0.20838175457587074	0.13249840744739078	0.19840633026389293	0.23483434232744818	0.27956609305256813	0.18906544401012257	0.2615293144515213	0.3618228278281138	0.10773389571031018	0.0	0.3396166380247822	0.2655675243021263	0.33581408693974485
A3H2KP0VBENV3N	fast	fast	0.5595188504168056	0.5681635661093885	0.5557763631634433	0.6104738678425226	0.573802910971292	0.6348672193236159	0.5650263322627225	0.6444307649585034	0.6430044150563108	0.6457230925301308	0.6659723359838344	0.650190307818896	0.6257743567815895	0.6527063498155431	0.6507737126281801
A3IGG3RX4HXUV9	fast	fast	0.0	0.0	0.19321181176779706	0.33056221874817127	0.2632960085043409	0.3304937412533575	0.2574185298560128	0.41441830446733613	0.34816131747584184	0.418947565053339	0.3541575085891263	0.40641430895285885	0.34932097060941814	0.3030938119458874	0.3171969173488021
A3LA0JBSIW4MUI	fast	fast	0.0	0.3645396325452154	0.40376715503524824	0.35034216827325304	0.2685240696334623	0.29953270029834395	0.26213456598791013	0.2513144111557156	0.3448732412674366	0.4160210384882458	0.3243533388534002	0.36131281509542834	0.28158002870632276	0.30058047762020096	0.2781324357853702
A3LNWWZ7HGAGGM	fast	fast	0.6043542098138844	0.5266071573056551	0.5130668783722928	0.5795938944738667	0.49971398350513313	0.5315041521354581	0.5476765180425944	0.569888203116916	0.5905006807254336	0.5411319711808344	0.5728511742974199	0.5624873813129082	0.5943490105179243	0.5372008707696451	0.5298119569140333
A3Q4Y5ONYPSQGF	fast	fast	0.0	0.20518050392474385	0.2732678352049497	0.31573868812406247	0.39442902930560886	0.34033140268809864	0.0	0.0	0.38911735770944395	0.218627043005293	0.24800682498705143	0.3348838767351626	0.5683309569373725	0.47660969543436443	0.47625605683365807
A7OZPNXIVO1FX	fast	fast	0.0	0.0	0.06473721173000198	0.0	0.035913833048228476	0.07345870150860657	0.10553284049105564	0.11780761894780714	0.11948015229242584	0.2123003249419655	0.2710858942784386	0.22207831133915648	0.18601135678617206	0.18317285995180793	0.15481553569845152
AAE1COF4E8740	fast	fast	0.08317318726409306	0.06768638780967523	0.046079918169232	0.12817204186372214	0.06442295242007225	0.11354501207485654	0.08804078868190479	0.09778603065638154	0.055583727431279255	0.06166705773596988	0.028771667691112245	0.04052473400552105	0.05314389599392347	0.10458321033021928	0.03270999600545952
ACGHHDT7RY1AH	fast	fast	0.06855830787488425	0.16226455333369127	0.23234681098551266	0.17507539305181669	0.20225959847892794	0.23649216017546976	0.16179927666184243	0.19693204213139806	0.16249867191503037	0.1328063530567715	0.16137714328691735	0.20483947492828128	0.15745490528293704	0.16770062989319426	0.22244066970804438
AFM65NU0UXIGP	fast	fast	0.11485214449363806	0.12651703687407426	0.1280851305193473	0.1734867810426033	0.17754938776708462	0.16999643979296133	0.11662139325137133	0.14666218745278004	0.14993155955175308	0.1221738022130649	0.1363764850378227	0.1373092098483637	0.1395124288669529	0.1428782997655442	0.14120041230882546
AJZYNIL3ITOK0	fast	fast	0.0	0.0	0.0	0.0	0.3186157288250192	0.42316749166185097	0.40364684323851924	0.43912088628206386	0.5513791184305931	0.49703353801921196	0.5661481352779444	0.50826755658726	0.531376005854371	0.5467835950948289	0.6121169183319354
AQXRHIMQ7UK7O	fast	fast	0.0	0.10302691283804429	0.21192884247664817	0.17675302534060017	0.0972968509125638	0.20116618970826172	0.12542948933454146	0.15147103295011802	0.2212462517847172	0.18122469701309143	0.36627560738323933	0.2949216461993075	0.2364095971822528	0.21980509601445258	0.2627491562349693
ASZBND3G5UYJG	fast	fast	0.0	0.0	0.16815522366447685	0.18766454850807215	0.0	0.0	0.0	0.0	0.2514073586032432	0.0	0.0	0.0	0.34592296182141913	0.3554707603033651	0.3509851049122466
AUPXYEKITX8UT	fast	fast	0.12595907545424181	0.11062538053455967	0.14335459711061627	0.14963560300331402	0.1525687265855126	0.11512709429224799	0.2217869504294605	0.21176721374926039	0.15357174424463801	0.18582691343525481	0.08500020674023913	0.16105327936314803	0.1587461703024559	0.1650719423631413	0.1793681350474723
AXMPSUNKUBEIL	fast	fast	0.17311834756382694	0.2757355817468139	0.4828557705969231	0.47969053418787977	0.44283197830168114	0.5738997008853325	0.5090899690881495	0.5406656217068719	0.5493237249685019	0.6190914620229415	0.5851361723619846	0.6442354935006215	0.6032889174746457	0.5506785323823749	0.599866904284874
AY4PZPXHSRCP5	fast	fast	0.0	0.0	0.5073074977040123	0.49139701018663345	0.2863871346232319	0.21502514626838493	0.19697455728312996	0.2507365116749853	0.2486218622012942	0.3071741784353235	0.33131562964315026	0.3602504990366686	0.3725043873341063	0.4106349931532855	0.38897408275872736
AY5OS6NZWVX22	fast	fast	0.2964263015054028	0.3891961322955049	0.2513898246876139	0.2998587333715473	0.28653210819907177	0.3611803081486461	0.3291551148829336	0.34797899918520453	0.4013786177077155	0.4062375518143461	0.4906743179524479	0.37999881140320024	0.40210532500678364	0.495063248484267	0.4882195371056759
AZ8NBOTCBCLKG	fast	fast	0.0	0.0	0.20307776498636051	0.0	0.23119403295066257	0.29320602732729345	0.27550084830864213	0.3324936825723957	0.382595608264366	0.3404624737914247	0.35171857957759417	0.38022736584480826	0.4043124557974193	0.40814035719784597	0.39809514960607
